t,norm_productive_only,norm_wise
0.0,0.9999999999999999,0.9999999999999999
0.05,1.0006046196102223,0.9898908008486149
0.1,1.0023405304235211,0.9802634960924717
0.15000000000000002,1.0050986573919563,0.9710693766723989
0.2,1.008779994274166,0.9622648142135602
0.25,1.0132950498963265,0.9538107740943886
0.30000000000000004,1.0185632426978684,0.9456723660785961
0.35000000000000003,1.0245122664512778,0.9378184314937357
0.4,1.0310774464389845,0.930221165519707
0.45,1.038201101662592,0.9228557728500979
0.5,1.045831925126584,0.9157001547900672
0.55,1.0539243910514102,0.9087346257389001
0.6000000000000001,1.06243819511735,0.9019416569571249
0.65,1.0713377315478954,0.8953056455226256
0.7000000000000001,1.080591608995481,0.8888127064249106
0.75,1.0901722057543612,0.8824504858209598
0.8,1.1000552637436507,0.8762079935710017
0.8500000000000001,1.1102195199221696,0.8700754532810232
0.9,1.120646373261237,0.8640441681950469
0.9500000000000001,1.131319585062002,0.8581064013997993
1.0,1.142225010216472,0.852255268923921
1.05,1.1533503569390773,0.8464846444308383
1.1,1.1646849725077493,0.840789074317023
1.1500000000000001,1.176219652625597,0.8351637021343844
1.2000000000000002,1.18794647212685,0.8296042013561888
1.25,1.199858634888927,0.8241067155997591
1.3,1.2119503409648915,0.8186678055061188
1.35,1.2242166691088707,0.8132844015567269
1.4000000000000001,1.2366534730251275,0.8079537621807062
1.4500000000000002,1.2492572898252825,0.8026734365727591
1.5,1.2620252593247614,0.7974412317026336
1.55,1.2749550529472666,0.7922551830519606
1.6,1.2880448111338805,0.787113528663884
1.6500000000000001,1.3012930882709643,0.7820146861356128
1.7000000000000002,1.3146988042583276,0.7769572322242049
1.75,1.328261201936489,0.7719398847719421
1.8,1.3419798096797124,0.7669614866899592
1.85,1.3558544085404867,0.7620209917676862
1.9000000000000001,1.3698850034018437,0.7571174521014821
1.9500000000000002,1.3840717976570638,0.7522500069588732
2.0,1.39841517099259,0.7474178729153647
2.0500000000000003,1.4129156598999488,0.7426203351190926
2.1,1.4275739405868528,0.7378567395548752
2.15,1.4423908139969415,0.7331264861937209
2.2,1.4573671926823673,0.7284290229267406
2.25,1.4725040893041474,0.7237638401938509
2.3000000000000003,1.4878026065623147,0.7191304662278479
2.35,1.5032639283817892,0.7145284628434383
2.4000000000000004,1.5188893122009783,0.7099574217088463
2.45,1.5346800822286568,0.7054169610447213
2.5,1.5506376235510213,0.70090672270137
2.5500000000000003,1.566763376985168,0.696426369570947
2.6,1.5830588345879095,0.6919755832961756
2.6500000000000004,1.5995255357399256,0.6875540622415856
2.7,1.6161650637350435,0.6831615196971262
2.75,1.6329790428129862,0.6787976822874927
2.8000000000000003,1.6499691355815058,0.6744622885635294
2.85,1.6671370407804111,0.670155087754811
2.9000000000000004,1.6844844913458243,0.6658758386648781
2.95,1.7020132527381062,0.661624308692742
3.0,1.7197251215013745,0.6574002729661499
3.0500000000000003,1.7376219240264619,0.6532035135737668
3.1,1.755705515492626,0.6490338188849095
3.1500000000000004,1.7739777789663613,0.6448909829467632
3.2,1.7924406246382825,0.6407748049501882
3.25,1.8110959891814453,0.6366850887562134
3.3000000000000003,1.8299458352164668,0.6326216424762696
3.35,1.8489921508706157,0.6285842780999534
3.4000000000000004,1.8682369494196551,0.6245728111648885
3.45,1.8876822690025417,0.6205870604638245
3.5,1.907330172400352,0.6166268477847089
3.5500000000000003,1.9271827468718616,0.6126919976799345
3.6,1.9472421040390955,0.6087823372614142
3.6500000000000004,1.9675103798170566,0.6048976960185131
3.7,1.987989734382495,0.6010379056562186
3.75,2.0086823521772557,0.5972027999512174
3.8000000000000003,2.029590441942267,0.593392214623826
3.85,2.0507162367787237,0.5896059872239583
3.9000000000000004,2.072061994233488,0.5858439570295128
3.95,2.093629996406008,0.5821059649557628
4.0,2.115422550074479,0.5783918534744806
4.05,2.1374419868392325,0.5747014665416835
4.1000000000000005,2.1596906632815336,0.5710346495330139
4.15,2.1821709611362787,0.5673912491858781
4.2,2.2048852874772216,0.5637711135475724
4.25,2.227836074913519,0.5601740919287058
4.3,2.2510257817966,0.5566000348613253
4.3500000000000005,2.2744568924364152,0.5530487940611943
4.4,2.298131917326284,0.5495202223937579
4.45,2.3220533933756733,0.5460141738433744
4.5,2.3462238841502634,0.5425305034854385
4.55,2.3706459801188093,0.5390690674610696
4.6000000000000005,2.3953222989063363,0.5356297229540737
4.65,2.420255485553255,0.5322123281699198
4.7,2.445448212780087,0.5288167423165082
4.75,2.4709031812574564,0.525442825586518
4.800000000000001,2.4966231198811477,0.5220904391411717
4.8500000000000005,2.522610786051953,0.5187594450952401
4.9,2.54886896596016,0.5154497065031625
4.95,2.5754004748745034,0.512161087346152
5.0,2.602208157435428,0.5088934525201758
5.050000000000001,2.6292948879525815,0.5056466678247168
5.1000000000000005,2.6566635707063946,0.5024205999522277
5.15,2.6843171402537087,0.4992151164782003
5.2,2.712258561737358,0.49603008585179054
5.25,2.7404908311996463,0.49286537738693187
5.300000000000001,2.7690169758997203,0.48972086125388203
5.3500000000000005,2.7978400546347224,0.4865964084711676
5.4,2.8269631580648023,0.4834918908978778
5.45,2.8563894090418764,0.48040718122626674
5.5,2.886121962942186,0.4773421529746423
5.550000000000001,2.9161640080026165,0.4742966804805024
5.6000000000000005,2.9465187656608,0.47127063889390597
5.65,2.977189490898999,0.4682639041710358
5.7,3.0081794725917663,0.4652763530679587
5.75,3.039492033857422,0.4623078631345446
5.800000000000001,3.071130532413344,0.45935831270853783
5.8500000000000005,3.103098360935106,0.456427580909769
5.9,3.135398947419467,0.4535155476344867
5.95,3.1680357555512555,0.45062209354980753
6.0,3.2010122850741727,0.4477471000882671
6.050000000000001,3.2343320721655298,0.44489044944246964
6.1000000000000005,3.2679986898149638,0.4420520245598238
6.15,3.3020157482071575,0.43923170913736026
6.2,3.3363868951086215,0.43642938761662153
6.25,3.3711158162585044,0.43364494517863134
6.300000000000001,3.4062062357635674,0.4308782677389144
6.3500000000000005,3.4416619164972713,0.428129241942595
6.4,3.477486660503073,0.42539775515953215
6.45,3.5136843094019343,0.42268369547952633
6.5,3.550258744804118,0.41998695170757144
6.550000000000001,3.5872138887252634,0.41730741335915017
6.6000000000000005,3.6245537040068325,0.4146449706555792
6.65,3.6622821947409636,0.4119995145194009
6.7,3.700403406699731,0.40937093656981016
6.75,3.738921427768907,0.40675912911812995
6.800000000000001,3.7778403883862324,0.4041639851633156
6.8500000000000005,3.8171644619843073,0.4015853983875041
6.9,3.856897865438014,0.39902326315159636
6.95,3.8970448595167073,0.39647747449087545
7.0,3.9376097493410356,0.39394792811065626
7.050000000000001,3.9785968848445745,0.3914345203819725
7.1000000000000005,4.020010661240235,0.38893714833729137
7.15,4.061855519491573,0.3864557096662633
7.2,4.104135946788958,0.3839901027114992
7.25,4.146856477030749,0.38154022646438096
7.300000000000001,4.190021691309457,0.3791059805609018
7.3500000000000005,4.23363621840296,0.3766872652775293
7.4,4.277704735270884,0.3742839815271065
7.45,4.322231967556081,0.3718960308547756
7.5,4.367222690091382,0.3695233154339277
7.550000000000001,4.412681727411624,0.36716573806218644
7.6000000000000005,4.458613954270971,0.36482320215741104
7.65,4.505024296165644,0.3624956117537336
7.7,4.551917729862138,0.3601828714976152
7.75,4.599299283930838,0.3578848866439343
7.800000000000001,4.6471740392852725,0.35560156305209883
7.8500000000000005,4.695547129726969,0.35333280718218013
7.9,4.74442374249594,0.3510785260910819
7.95,4.793809118826942,0.3488386274287196
8.0,4.843708554511513,0.3466130194342413
8.05,4.894127400465859,0.3444016109322585
8.1,4.9450710633046375,0.34220431132911094
8.15,4.996545005920746,0.3400210306091516
8.200000000000001,5.048554748071125,0.33785167933105786
8.25,5.10110586696864,0.33569616862416174
8.3,5.154203997880182,0.33355441018481
8.35,5.207854834730936,0.3314263162727458
8.4,5.262064130714965,0.32931179970750796
8.450000000000001,5.316837698912143,0.3272107738648641
8.5,5.372181412911528,0.3251231526732556
8.55,5.428101207441205,0.32304885061027466
8.6,5.4846030790046685,0.3209877826991558
8.65,5.541693086523898,0.31893986450529804
8.700000000000001,5.5993773519890215,0.3169050121328006
8.75,5.657662061114844,0.314883142221029
8.8,5.716553464004158,0.31287417194119843
8.85,5.776057875817948,0.31087801899297823
8.9,5.836181677452609,0.3088946016011235
8.950000000000001,5.8969313162242,0.3069238385121204
9.0,5.958313306559773,0.30496564899086026
9.05,6.020334230696006,0.303019952817331
9.1,6.083000739384998,0.3010866702833299
9.15,6.146319552607456,0.2991657221891985
9.200000000000001,6.210297460293333,0.2972570298405783
9.25,6.2749413230499025,0.295360515045185
9.3,6.340258072897487,0.29347610010960695
9.35,6.406254714012786,0.2916037078361227
9.4,6.4729383234799425,0.2897432615195349
9.450000000000001,6.540316052049492,0.28789468494403087
9.5,6.608395124905122,0.2860579023800611
9.55,6.677182842438501,0.28423283858123327
9.600000000000001,6.746686581032086,0.28241941878123117
9.65,6.816913793850149,0.28061756869075405
9.700000000000001,6.887872011637993,0.27882721449446807
9.75,6.959568843529517,0.2770482828479886
9.8,7.032011977863167,0.27528070087487
9.850000000000001,7.105209183006406,0.2735243961636233
9.9,7.179168308188701,0.27177929676474866
9.950000000000001,7.253897284343277,0.27004533118778734
10.0,7.329404124957552,0.2683224283983946
10.05,7.405696926932487,0.2666105178154276
10.100000000000001,7.482783871450784,0.26490952930805545
10.15,7.560673224854273,0.2632193931928857
10.200000000000001,7.639373339530297,0.26154004023110977
10.25,7.7188926548073535,0.2598714016256646
10.3,7.799239697860117,0.25821340901841877
10.350000000000001,7.880423084623841,0.2565659944873669
10.4,7.9624515207182345,0.25492909054385
10.450000000000001,8.045333802381045,0.25330263012979226
10.5,8.12907881741131,0.25168654661494877
10.55,8.213695546122421,0.2500807737941815
10.600000000000001,8.299193062305104,0.2484852458847419
10.65,8.385580534200447,0.2468998975235815
10.700000000000001,8.472867225483085,0.24532466376466947
10.75,8.56106249625452,0.2437594800763362
10.8,8.6501758040469,0.24220428233862337
10.850000000000001,8.740216704837133,0.24065900684066605
10.9,8.831194854071637,0.23912359027807426
10.950000000000001,8.923120007701765,0.2375979697503454
11.0,9.016002023229928,0.2360820827582838
11.05,9.109850860766652,0.2345758672014423
11.100000000000001,9.204676584098705,0.23307926137557802
11.15,9.300489361768175,0.23159220397012498
11.200000000000001,9.397299468162975,0.23011463406567947
11.25,9.495117284618578,0.22864649113150867
11.3,9.59395330053122,0.2271877150230683
11.350000000000001,9.693818114482768,0.22573824597953868
11.4,9.794722435377182,0.22429802462137857
11.450000000000001,9.896677083588965,0.22286699194788998
11.5,9.99969299212339,0.221445089334802
11.55,10.103781207788941,0.2200322585318713
11.600000000000001,10.208952892381882,0.21862844166049195
11.65,10.315219323883202,0.21723358121132882
11.700000000000001,10.422591897667967,0.21584762004195626
11.75,10.531082127727327,0.21447050137452323
11.8,10.6407016479032,0.2131021687934215
11.850000000000001,10.75146221313577,0.21174256624297952
11.9,10.863375700724069,0.2103916380251625
11.950000000000001,10.976454111599642,0.20904932879729202
12.0,11.090709571613374,0.2077155835697787
12.05,11.206154332835888,0.20639034770387063
12.100000000000001,11.322800774871302,0.2050735669094112
12.15,11.44066140618481,0.20376518724262146
12.200000000000001,11.559748865443964,0.20246515510388305
12.25,11.680075922874009,0.2011734172355486
12.3,11.801655481627208,0.19988992071975514
12.350000000000001,11.924500579166688,0.19861461297625846
12.4,12.048624388664235,0.19734744176028102
12.450000000000001,12.174040220413113,0.1960883551603671
12.5,12.30076152325526,0.19483730159626106
12.55,12.428801886023578,0.1935942298167891
12.600000000000001,12.558175038998952,0.192359088897764
12.65,12.688894855382795,0.19113182823989927
12.700000000000001,12.820975352784547,0.1899123975667308
12.75,12.95443069472499,0.18870074692256336
12.8,13.089275192154979,0.18749682667042014
12.850000000000001,13.225523304990032,0.18630058749001088
12.9,13.363189643661011,0.18511198037571377
12.950000000000001,13.502288970680809,0.18393095663456166
13.0,13.642836202227416,0.18275746788425315
13.05,13.784846409743393,0.18159146605116852
13.100000000000001,13.92833482155204,0.18043290336839793
13.15,14.073316824490476,0.17928173237378928
13.200000000000001,14.219807965559623,0.17813790590800077
13.25,14.367823953591229,0.17700137711256897
13.3,14.517380660932547,0.17587209942798993
13.350000000000001,14.66849412514834,0.17475002659181163
13.4,14.821180550740584,0.17363511263673967
13.450000000000001,14.9754563108863,0.1725273118887528
13.5,15.131337949193142,0.17142657896523164
13.55,15.288842181473528,0.17033286877310128
13.600000000000001,15.447985897537114,0.1692461365069818
13.65,15.608786163002032,0.168166337647355
13.700000000000001,15.771260221124832,0.16709342795873847
13.75,15.93542549464942,0.16602736348787478
13.8,16.101299587675676,0.16496810056193104
13.850000000000001,16.26890028754693,0.16391559578670853
13.9,16.438245566757544,0.16286980604486548
13.950000000000001,16.609353584880065,0.16183068849415164
14.0,16.782242690512618,0.1607982005656521
14.05,16.956931423246502,0.15977229996204406
14.100000000000001,17.13343851565415,0.15875294465586315
14.15,17.311782895298062,0.15774009288778307
14.200000000000001,17.49198368676038,0.1567337031649036
14.25,17.674060213693757,0.15573373425905185
14.3,17.858032000893438,0.15474014520509166
14.350000000000001,18.043918776390978,0.1537528952992474
14.4,18.23174047356989,0.1527719440974364
14.450000000000001,18.42151723330302,0.15179725141360884
14.5,18.61326940611243,0.150828777318106
14.55,18.807017554351635,0.149866482136022
14.600000000000001,19.0027824544106,0.1489103264455785
14.65,19.200585098943606,0.14796027107650975
14.700000000000001,19.40044669912049,0.14701627710845874
14.75,19.60238868690119,0.1460783058693823
14.8,19.80643271733385,0.14514631893396715
14.850000000000001,20.012600670877145,0.14422027812205498
14.9,20.22091465574643,0.14330014549707867
14.950000000000001,20.431397010284698,0.14238588336450864
15.0,20.644070305357864,0.14147745427030786
15.05,20.858957346775185,0.14057482099939897
15.100000000000001,21.0760811777348,0.13967794657413776
15.15,21.295465081294715,0.13878679425279924
15.200000000000001,21.517132582869653,0.1379013275280724
15.25,21.741107452753496,0.13702151012556607
15.3,21.967413708668836,0.13614730600231945
15.350000000000001,22.19607561834181,0.13527867934532914
15.4,22.427117702104848,0.13441559457007998
15.450000000000001,22.660564735525984,0.13355801631908767
15.5,22.896441752065666,0.13270590946045077
15.55,23.13477404576111,0.13185923908641115
15.600000000000001,23.37558717393867,0.13101797051192357
15.65,23.618906959954742,0.1301820692732349
15.700000000000001,23.864759495964485,0.1293515011264734
15.75,24.113171145720084,0.12852623204624494
15.8,24.364168547397597,0.12770622822423772
15.850000000000001,24.617778616453837,0.1268914560678398
15.9,24.87402854851219,0.1260818821987617
15.950000000000001,25.132945822279314,0.1252774734516692
16.0,25.394558202491407,0.1244781968728241
16.05,25.658893742891948,0.12368401971873479
16.1,25.92598078923963,0.12289490945481577
16.150000000000002,26.195847982348166,0.1221108337540516
16.2,26.46852426115755,0.1213317604956779
16.25,26.7440388658373,0.1205576577638594
16.3,27.022421340922097,0.11978849384638722
16.35,27.303701538479658,0.11902423723337774
16.400000000000002,27.58790962131221,0.11826485661598192
16.45,27.875076066190715,0.11751032088510201
16.5,28.165231667123336,0.11676059913011903
16.55,28.458407538657248,0.11601566063762454
16.6,28.754635119215507,0.1152754748901627
16.650000000000002,29.053946174468003,0.11454001156498252
16.7,29.356372800737947,0.11380924053279186
16.75,29.661947428443824,0.11308313185652512
16.8,29.97070282557699,0.11236165579011759
16.85,30.282672101215123,0.11164478277728566
16.900000000000002,30.597888709073356,0.1109324834503155
16.95,30.91638645109095,0.11022472862886153
17.0,31.23819948105649,0.10952148931875051
17.05,31.563362308270133,0.10882273671079282
17.1,31.89190980124436,0.10812844217960309
17.150000000000002,32.22387719144253,0.1074385772824272
17.2,32.55930007705756,0.10675311375797789
17.25,32.89821442682906,0.10607202352527559
17.3,33.24065658390018,0.10539527868249958
17.35,33.58666326971489,0.104722851505843
17.400000000000002,33.93627158795611,0.10405471444837916
17.45,34.289519028523934,0.103390840138932
17.5,34.64644347155636,0.10273120138095479
17.55,35.007083191491034,0.10207577115141671
17.6,35.371476861169455,0.10142452259969381
17.650000000000002,35.739663555984464,0.10077742904647179
17.7,36.1116827580699,0.10013446398265173
17.75,36.48757436053501,0.09949560106826374
17.8,36.86737867174168,0.09886081413138728
17.85,37.251136419627606,0.09823007716708143
17.900000000000002,37.638888756073136,0.0976033643363182
17.95,38.03067726131421,0.0969806499649225
18.0,38.42654394840154,0.09636190854252254
18.05,38.82653126770563,0.09574711472150457
18.1,39.230682111468624,0.09513624331597254
18.150000000000002,39.639039818404456,0.09452926930071914
18.2,40.05164817834543,0.09392616781019805
18.25,40.46855143693867,0.09332691413750714
18.3,40.88979430039043,0.09273148373337467
18.35,41.315421940260144,0.09213985220515562
18.400000000000002,41.7454799983044,0.09155199531583036
18.45,42.18001459137117,0.09096788898301277
18.5,42.619072316345424,0.09038750927796443
18.55,43.0627002551456,0.08981083242461221
18.6,43.510945979772174,0.08923783479857614
18.650000000000002,43.96385755740988,0.08866849292620152
18.7,44.42148355558104,0.08810278348359579
18.75,44.88387304735432,0.08754068329567402
18.8,45.351075616607034,0.08698216933521111
18.85,45.82314136334187,0.08642721872189424
18.900000000000002,46.30012090905973,0.08587580872138989
18.95,46.782065402187506,0.08532791674441101
19.0,47.2690265235638,0.08478352034578956
19.05,47.76105649197996,0.08424259722356085
19.1,48.25820806978015,0.08370512521804614
19.150000000000002,48.76053456851944,0.08317108231094762
19.200000000000003,49.26808985468001,0.0826404466244449
19.25,49.78092835544815,0.08211319642029938
19.3,50.29910506455077,0.08158931009896384
19.35,50.822675548151324,0.08106876619869556
19.400000000000002,51.35169595081002,0.08055154339468146
19.450000000000003,51.886223001503424,0.08003762049815977
19.5,52.426314019708286,0.0795269764555551
19.55,52.97202692154754,0.07901959034761434
19.6,53.52342022600136,0.07851544138855067
19.650000000000002,54.080553061182506,0.07801450892519134
19.700000000000003,54.64348517067611,0.07751677243613253
19.75,55.21227691994707,0.077022211530897
19.8,55.78698930281288,0.07653080594910078
19.85,56.367683947984155,0.07604253555962137
19.900000000000002,56.95442312567362,0.0755573803597739
19.950000000000003,57.54726975427333,0.07507532047449257
20.0,58.14628740710165,0.07459633615551434
20.05,58.75154031922102,0.07412040778057166
20.1,59.363093394325226,0.07364751585258822
20.150000000000002,59.981012211699756,0.0731776409988797
20.200000000000003,60.60536303325477,0.07271076397035998
20.25,61.23621281062924,0.07224686564075447
20.3,61.87362919237162,0.07178592700581365
20.35,62.517680531193726,0.07132792918253754
20.400000000000002,63.16843589129987,0.07087285340839912
20.450000000000003,63.82596505579404,0.0704206810405782
20.5,64.49033853416208,0.06997139355519648
20.55,65.16162756983303,0.06952497254655916
20.6,65.8399041478189,0.06908139972640065
20.650000000000002,66.52524100243406,0.06864065692313463
20.700000000000003,67.21771162509394,0.06820272608111178
20.75,67.91739027219714,0.06776758925987737
20.8,68.62435197308773,0.06733522863343845
20.85,69.33867253810007,0.06690562648953317
20.900000000000002,70.0604285666894,0.06647876522890381
20.950000000000003,70.78969745564589,0.06605462736457733
21.0,71.52655740739287,0.06563319552114841
21.05,72.27108743837488,0.06521445243406784
21.1,73.02336738752876,0.06479838094893489
21.150000000000002,73.7834779248468,0.0643849640207945
21.200000000000003,74.55150056002633,0.06397418471343987
21.25,75.32751765121047,0.06356602619871785
21.3,76.1116124138202,0.06316047175583948
21.35,76.90386892947758,0.06275750477069583
21.400000000000002,77.70437215502176,0.062357108735175755
21.450000000000003,78.51320793162003,0.0619592672464924
21.5,79.3304629939721,0.06156396400650798
21.55,80.15622497961216,0.061171182821067996
21.6,80.99058243830466,0.06078090759933766
21.650000000000002,81.8336248415421,0.060393122353143314
21.700000000000003,82.68544259213817,0.06000781119631477
21.75,83.54612703392151,0.05962495834403829
21.8,84.41577046153256,0.05924454811220667
21.85,85.29446613031917,0.05886656491677908
21.900000000000002,86.18230826633705,0.05849099327314135
21.950000000000003,87.07939207645492,0.05811781779547156
22.0,87.98581375856237,0.057747023196110144
22.05,88.90167051188713,0.057378594284934276
22.1,89.82706054741689,0.05701251596873384
22.150000000000002,90.76208309843187,0.056648773250595336
22.200000000000003,91.70683843114536,0.05628735122928515
22.25,92.66142785545517,0.055928235098641504
22.3,93.62595373580912,0.055571410146965504
22.35,94.60051950218026,0.05521686175642026
22.400000000000002,95.58522966115936,0.054864575402431226
22.450000000000003,96.58018980716056,0.05451453665309165
22.5,97.58550663374592,0.0541667311685707
22.55,98.60128794506477,0.05382114470052675
22.6,99.62764266741588,0.05347776309152295
22.650000000000002,100.66468086092698,0.05313657227444777
22.700000000000003,101.71251373135713,0.05279755827193858
22.75,102.7712536420217,0.05246070719580916
22.8,103.84101412584211,0.05212600524648043
22.85,104.9219098975198,0.05179343871241542
22.900000000000002,106.0140568658374,0.051462993969556954
22.950000000000003,107.11757214608883,0.05113465748077083
23.0,108.2325740726374,0.050808415795289906
23.05,109.35918221160576,0.05048425554816404
23.1,110.49751737369688,0.05016216345971177
23.150000000000002,111.64770162714939,0.04984212633497664
23.200000000000003,112.80985831082805,0.04952413106318681
23.25,113.98411204744826,0.049208164617218185
23.3,115.17058875694208,0.048894214053059874
23.35,116.36941566995849,0.04858226650928412
23.400000000000002,117.58072134150973,0.04827230920652087
23.450000000000003,118.80463566475392,0.04796432944693221
23.5,120.0412898849266,0.04765831461369294
23.55,121.29081661341307,0.047354252170474245
23.6,122.55334984196824,0.04705212966093001
23.650000000000002,123.82902495708768,0.046751934708185665
23.700000000000003,125.1179787545235,0.04645365501433174
